market,strategy,regime,sizing,sl,tp,trail,cagr,sharpe,sortino,calmar,max_drawdown,total_return,trades,exposure,benchmark_return
india,fifty_two_week_high,bull,equal_slot,0.15,none,0.15,8.14973636810048,0.5943864491974689,0.7872743434973635,0.39854171694316526,-20.44889160063183,25.868207772359742,169.0,72.6855600539811,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.15,none,0.25,11.743161023143234,0.776149663548864,1.0497293283609639,0.7242983427263796,-16.213154622085728,38.548302818470304,143.0,72.60458839406208,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.15,0.25,none,13.271353061553492,1.004757675239915,1.3554962716721222,0.8407920269132013,-15.78434694519713,44.18632372249598,187.0,73.03643724696356,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.15,0.25,0.15,10.631784955667278,0.7978170300044176,1.051094189376798,0.5588968518858569,-19.02280343822477,34.54071510568988,205.0,72.09176788124157,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.15,0.25,0.25,12.250863365388675,0.9335181819725992,1.2521973213157112,0.7734265336843511,-15.839724695026389,40.40495125385204,185.0,73.00944669365722,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,none,none,11.426486668298041,0.7357065626171019,1.0072081854689459,0.672134869682533,-17.00028845950973,37.398477005874796,136.0,72.45614035087719,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,none,0.15,8.068604999018403,0.5890284564457383,0.7801735152814699,0.39401737927679853,-20.477789618894402,25.59113422081831,169.0,72.6855600539811,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,none,0.25,9.827889904768572,0.6524951395792704,0.8786277000167401,0.5555096661267496,-17.69166317715552,31.690058190988847,142.0,72.69905533063428,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,0.25,none,15.13359624496946,1.0884300374869114,1.4445395015195348,1.0315067143239167,-14.671350205304787,51.25870051470018,179.0,72.41565452091768,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,0.25,0.15,11.329718398804012,0.8653556838026609,1.1608719757716803,0.6266014226522583,-18.081220356710883,37.04837677975301,205.0,72.09176788124157,25.79863906199593
india,fifty_two_week_high,bull,equal_slot,0.25,0.25,0.25,13.884551744302875,1.014182361485525,1.3585682818973446,0.988859957123306,-14.040968738075355,46.49047339351571,184.0,72.61808367071525,25.79863906199593
india,fifty_two_week_high,bull,atr_risk,0.25,0.25,none,15.401699907277756,1.125866487031863,1.5017059159090735,1.0570048121871651,-14.571078324050768,52.29534784744176,179.0,72.41565452091768,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,none,none,10.175453184475414,0.633036388040673,0.8654994220734255,0.5014633596762569,-20.291518788221442,32.91759757963979,151.0,79.63562753036437,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,none,0.15,6.186879809561119,0.4557270907198647,0.6065277519389645,0.2719684371467861,-22.748521388979974,19.277159022606426,185.0,78.582995951417,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,none,0.25,7.5197183423654,0.5036178719773309,0.6764995531461367,0.3490666922194255,-21.54235425486674,23.72717827909778,157.0,79.77058029689609,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,0.25,none,10.487239312306196,0.7158296275532643,0.9382076041677714,0.5521165836344833,-18.994610238422112,34.0251773678468,200.0,80.21592442645074,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,0.25,0.15,9.23882419548978,0.7057543954137596,0.9476899801593778,0.4279895149070668,-21.586566665063952,29.626684994008514,224.0,79.98650472334683,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,none,0.25,0.25,12.425990656382302,0.8828436747844435,1.182417639247503,0.7382043704681723,-16.832724315221387,41.049170383752994,200.0,80.17543859649123,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,0.08,none,none,10.197431010260583,0.6405243130591063,0.8502639052251241,0.5772585986376387,-17.665273474188286,32.99547246545978,187.0,81.10661268556007,25.79863906199593
india,fifty_two_week_high,"bull,pullback",equal_slot,0.08,none,0.15,10.444410749470624,0.7121006376683852,0.9423411173534807,0.6510307913374698,-16.042882899614856,33.872675228865326,208.0,79.2982456140351,25.79863906199593
