effective_date,symbol
2016-03-31,MMTC.NS
2016-03-31,MOIL.NS
2016-03-31,MOTILALOFS.NS
2016-03-31,NAVINFLUOR.NS
2016-03-31,NAVKARCORP.NS
2016-03-31,NAVNETEDUL.NS
2016-03-31,NCC.NS
2016-03-31,NESCO.NS
2016-03-31,NETWORK18.NS
2016-03-31,NILKAMAL.NS
2016-03-31,NOVARTIND.NS
2016-03-31,OMAXE.NS
2016-03-31,ORIENTCEM.NS
2016-03-31,PATELENG.NS
2016-03-31,PFOCUS.NS
2016-03-31,PFS.NS
2016-03-31,PHOENIXLTD.NS
2016-03-31,PNCINFRA.NS
2016-03-31,POONAWALLA.NS
2016-03-31,PRAJIND.NS
2016-03-31,PRSMJOHNSN.NS
2016-03-31,PTC.NS
2016-03-31,PVR.NS
2016-03-31,RALLIS.NS
2016-03-31,RAMCOSYS.NS
2016-03-31,RATNAMANI.NS
2016-03-31,RCF.NS
2016-03-31,REDINGTON.NS
2016-03-31,RENUKA.NS
2016-03-31,REPCOHOME.NS
2016-03-31,RESPONIND.NS
2016-03-31,RTNPOWER.NS
2016-03-31,RUPA.NS
2016-03-31,SADBHAV.NS
2016-03-31,SADBHIN.NS
2016-03-31,SCHNEIDER.NS
2016-03-31,SCI.NS
2016-03-31,SECURKLOUD.NS
2016-03-31,SHARDACROP.NS
2016-03-31,SHILPAMED.NS
2016-03-31,SHK.NS
2016-03-31,SHOPERSTOP.NS
2016-03-31,SITINET.NS
2016-03-31,SKFINDIA.NS
2016-03-31,SKIPPER.NS
2016-03-31,SMLISUZU.NS
2016-03-31,SOBHA.NS
2016-03-31,SONATSOFTW.NS
2016-03-31,SOUTHBANK.NS
2016-03-31,SPICEJET.NS
2016-03-31,SREINFRA.NS
2016-03-31,STAR.NS
2016-03-31,STLTECH.NS
2016-03-31,SUNCLAYLTD.NS
2016-03-31,SUNDRMFAST.NS
2016-03-31,SUPRAJIT.NS
2016-03-31,SWANCORP.NS
2016-03-31,SWANENERGY.NS
2016-03-31,TAKE.NS
2016-03-31,TATACHEM.NS
2016-03-31,TATACOFFEE.NS
2016-03-31,TEXRAIL.NS
2016-03-31,THOMASCOOK.NS
2016-03-31,TIDEWATER.NS
2016-03-31,TIMKEN.NS
2016-03-31,TNPL.NS
2016-03-31,TRENT.NS
2016-03-31,TRIDENT.NS
2016-03-31,TRITURBINE.NS
2016-03-31,TTKPRESTIG.NS
2016-03-31,TVSHLTD.NS
2016-03-31,TVSSRICHAK.NS
2016-03-31,TVTODAY.NS
2016-03-31,UNICHEMLAB.NS
2016-03-31,UNITECH.NS
2016-03-31,VEEDOL.NS
2016-03-31,VESUVIUS.NS
2016-03-31,VGUARD.NS
2016-03-31,VIDEOIND.NS
2016-03-31,VINATIORGA.NS
2016-03-31,VRLLOG.NS
2016-03-31,VSTIND.NS
2016-03-31,VTL.NS
2016-03-31,WABAG.NS
2016-03-31,WELCORP.NS
2016-03-31,WONDERLA.NS
2016-03-31,ZENSARTECH.NS
2016-03-31,ZFCVINDIA.NS
2016-09-30,AARTIIND.NS
2016-09-30,ABFRL.NS
2016-09-30,ABREL.NS
2016-09-30,ACCELYA.NS
2016-09-30,ADANIENSOL.NS
2016-09-30,ADANIENT.NS
2016-09-30,ADANITRANS.NS
2016-09-30,AEGISCHEM.NS
2016-09-30,AEGISLOG.NS
2016-09-30,AHLUCONT.NS
2016-09-30,APARINDS.NS
2016-09-30,APLAPOLLO.NS
2016-09-30,ARVIND.NS
2016-09-30,ASAHIINDIA.NS
2016-09-30,ASHOKA.NS
2016-09-30,ASTRAL.NS
2016-09-30,ASTRAZEN.NS
2016-09-30,AVANTIFEED.NS
2016-09-30,BAJAJELEC.NS
2016-09-30,BAJAJHIND.NS
2016-09-30,BALMLAWRIE.NS
2016-09-30,BALRAMCHIN.NS
2016-09-30,BANARISUG.NS
2016-09-30,BASF.NS
2016-09-30,BBTC.NS
2016-09-30,BFUTILITIE.NS
2016-09-30,BIRLACORPN.NS
2016-09-30,BLUESTARCO.NS
2016-09-30,BRFL.NS
2016-09-30,CANFINHOME.NS
2016-09-30,CAPLIPOINT.NS
2016-09-30,CARBORUNIV.NS
2016-09-30,CARERATING.NS
2016-09-30,CCL.NS
2016-09-30,CEATLTD.NS
2016-09-30,CENTURYPLY.NS
2016-09-30,CENTURYTEX.NS
2016-09-30,CERA.NS
2016-09-30,CHAMBLFERT.NS
2016-09-30,CHENNPETRO.NS
2016-09-30,CLCIND.NS
2016-09-30,COFFEEDAY.NS
2016-09-30,COFORGE.NS
2016-09-30,COX&KINGS.NS
2016-09-30,CUB.NS
2016-09-30,CYIENT.NS
2016-09-30,DCAL.NS
2016-09-30,DCBBANK.NS
2016-09-30,DCMSHRIRAM.NS
2016-09-30,DELTACORP.NS
2016-09-30,DHANUKA.NS
2016-09-30,DPSCLTD.NS
2016-09-30,EDELWEISS.NS
2016-09-30,EIDPARRY.NS
2016-09-30,ELGIEQUIP.NS
2016-09-30,ENIL.NS
2016-09-30,EPL.NS
2016-09-30,EQUITAS.NS
2016-09-30,EROSMEDIA.NS
